Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149912,-,b'Haryana',b'India',28.42,77.41,5,201,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,,,,Clearsky DNI,,,,Dew Point,,DNI,,,,Relative Humidity,,,Pressure,,,Wind Speed,,,,,,,,,,,,,,,,,,,,
2020,7,28,19,0,34.1,,,,0,,,,26.6,,0,,,,64.99,,,976,,,0.2,,,,,,,,,,,,,,,,,,,,
2020,7,28,20,0,32.6,,,,0,,,,28.4,,0,,,,78.45,,,977,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,7,28,21,0,31.5,,,,0,,,,28.1,,0,,,,82.38,,,977,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,7,28,22,0,30.8,,,,0,,,,27.7,,0,,,,83.51,,,977,,,1.1,,,,,,,,,,,,,,,,,,,,
2020,7,28,23,0,30.3,,,,0,,,,27.5,,0,,,,84.87,,,977,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,7,29,0,0,29.8,,,,0,,,,27.3,,0,,,,86.71,,,976,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,7,29,1,0,29.5,,,,0,,,,27.3,,0,,,,88.13,,,976,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,7,29,2,0,29.3,,,,0,,,,27.2,,0,,,,88.59,,,976,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,7,29,3,0,29.1,,,,0,,,,26.9,,0,,,,88.14,,,976,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,7,29,4,0,28.9,,,,0,,,,26.6,,0,,,,87.29,,,976,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,7,29,5,0,29,,,,0,,,,26.2,,0,,,,84.84,,,976,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,7,29,6,0,30.1,,,,89,,,,25.8,,22,,,,77.74,,,976,,,3,,,,,,,,,,,,,,,,,,,,
2020,7,29,7,0,31.7,,,,327,,,,25.5,,95,,,,69.79,,,977,,,3.3,,,,,,,,,,,,,,,,,,,,
2020,7,29,8,0,34.1,,,,494,,,,24.4,,156,,,,57.04,,,977,,,3.5,,,,,,,,,,,,,,,,,,,,
2020,7,29,9,0,36.3,,,,598,,,,23.6,,196,,,,48.14,,,977,,,3.4,,,,,,,,,,,,,,,,,,,,
2020,7,29,10,0,37.5,,,,658,,,,23.7,,220,,,,45.41,,,977,,,2.9,,,,,,,,,,,,,,,,,,,,
2020,7,29,11,0,38.1,,,,577,,,,23.9,,236,,,,44.43,,,977,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,7,29,12,0,38.4,,,,583,,,,23.9,,240,,,,43.75,,,977,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,7,29,13,0,38.1,,,,564,,,,23.9,,235,,,,44.41,,,976,,,0.2,,,,,,,,,,,,,,,,,,,,
2020,7,29,14,0,37.7,,,,444,,,,24,,226,,,,45.63,,,976,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,7,29,15,0,36.7,,,,375,,,,24.4,,199,,,,49.58,,,976,,,1.6,,,,,,,,,,,,,,,,,,,,
2020,7,29,16,0,35.7,,,,283,,,,24.6,,156,,,,52.73,,,976,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,7,29,17,0,33.6,,,,149,,,,25.2,,90,,,,61.47,,,977,,,2.8,,,,,,,,,,,,,,,,,,,,
2020,7,29,18,0,31.1,,,,21,,,,25.7,,17,,,,73.1,,,978,,,3,,,,,,,,,,,,,,,,,,,,
2020,7,29,19,0,29.6,,,,0,,,,25.6,,0,,,,79,,,979,,,3.4,,,,,,,,,,,,,,,,,,,,
2020,7,29,20,0,28.7,,,,0,,,,25.6,,0,,,,83.59,,,980,,,3.3,,,,,,,,,,,,,,,,,,,,
2020,7,29,21,0,28.2,,,,0,,,,25.8,,0,,,,86.63,,,980,,,3.1,,,,,,,,,,,,,,,,,,,,
2020,7,29,22,0,27.7,,,,0,,,,25.9,,0,,,,89.94,,,980,,,2.9,,,,,,,,,,,,,,,,,,,,
2020,7,29,23,0,27.3,,,,0,,,,26,,0,,,,92.76,,,980,,,2.7,,,,,,,,,,,,,,,,,,,,
2020,7,30,0,0,26.9,,,,0,,,,26.1,,0,,,,95.13,,,980,,,2.5,,,,,,,,,,,,,,,,,,,,
2020,7,30,1,0,26.6,,,,0,,,,25.9,,0,,,,96.04,,,980,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,7,30,2,0,26.4,,,,0,,,,25.9,,0,,,,96.94,,,980,,,2.2,,,,,,,,,,,,,,,,,,,,
2020,7,30,3,0,26.3,,,,0,,,,25.9,,0,,,,97.57,,,980,,,2,,,,,,,,,,,,,,,,,,,,
2020,7,30,4,0,26.1,,,,0,,,,25.9,,0,,,,98.79,,,980,,,1.9,,,,,,,,,,,,,,,,,,,,
2020,7,30,5,0,26.3,,,,0,,,,25.9,,0,,,,97.84,,,980,,,2,,,,,,,,,,,,,,,,,,,,
2020,7,30,6,0,27.1,,,,46,,,,26,,23,,,,93.68,,,981,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,7,30,7,0,28.4,,,,244,,,,25.8,,1,,,,85.92,,,981,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,7,30,8,0,29.8,,,,419,,,,25.7,,158,,,,78.91,,,981,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,7,30,9,0,30.8,,,,523,,,,25.9,,198,,,,74.99,,,982,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,7,30,10,0,31.3,,,,593,,,,25.9,,220,,,,72.94,,,981,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,7,30,11,0,31.8,,,,647,,,,25.8,,230,,,,70.74,,,980,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,7,30,12,0,32,,,,655,,,,25.8,,233,,,,69.81,,,980,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,7,30,13,0,32.1,,,,646,,,,25.7,,228,,,,69.09,,,979,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,7,30,14,0,32.1,,,,567,,,,25.6,,217,,,,68.82,,,979,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,7,30,15,0,32.1,,,,495,,,,25.7,,192,,,,69,,,978,,,0.4,,,,,,,,,,,,,,,,,,,,
2020,7,30,16,0,32,,,,408,,,,25.8,,150,,,,70.01,,,978,,,0.3,,,,,,,,,,,,,,,,,,,,
2020,7,30,17,0,31.7,,,,257,,,,26,,86,,,,72.03,,,978,,,0.5,,,,,,,,,,,,,,,,,,,,
2020,7,30,18,0,30.8,,,,60,,,,26.9,,15,,,,79.74,,,978,,,0.5,,,,,,,,,,,,,,,,,,,,
2020,7,30,19,0,30,,,,0,,,,27.2,,0,,,,84.93,,,979,,,0.5,,,,,,,,,,,,,,,,,,,,
2020,7,30,20,0,29.5,,,,0,,,,26.9,,0,,,,86.12,,,979,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,7,30,21,0,29.1,,,,0,,,,26.7,,0,,,,86.78,,,979,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,7,30,22,0,28.7,,,,0,,,,26.4,,0,,,,87.28,,,979,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,7,30,23,0,28.4,,,,0,,,,26.1,,0,,,,87.57,,,979,,,1,,,,,,,,,,,,,,,,,,,,
2020,7,31,0,0,28,,,,0,,,,25.9,,0,,,,88.6,,,979,,,1,,,,,,,,,,,,,,,,,,,,
2020,7,31,1,0,27.7,,,,0,,,,25.8,,0,,,,89.19,,,979,,,1.1,,,,,,,,,,,,,,,,,,,,
2020,7,31,2,0,27.4,,,,0,,,,25.6,,0,,,,89.8,,,978,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,7,31,3,0,27.1,,,,0,,,,25.5,,0,,,,90.75,,,978,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,7,31,4,0,26.8,,,,0,,,,25.5,,0,,,,92.39,,,979,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,7,31,5,0,26.9,,,,0,,,,25.6,,0,,,,92.45,,,979,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,7,31,6,0,27.7,,,,62,,,,25.7,,20,,,,88.96,,,979,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,7,31,7,0,29.6,,,,266,,,,25.5,,93,,,,78.8,,,980,,,2.6,,,,,,,,,,,,,,,,,,,,
2020,7,31,8,0,31.4,,,,429,,,,25.4,,28,,,,70.4,,,980,,,2.6,,,,,,,,,,,,,,,,,,,,
2020,7,31,9,0,32.6,,,,537,,,,25.6,,44,,,,66.55,,,980,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,7,31,10,0,33.5,,,,607,,,,25.8,,217,,,,64.16,,,979,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,7,31,11,0,34.3,,,,517,,,,26,,234,,,,61.97,,,978,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,7,31,12,0,34.7,,,,531,,,,26,,237,,,,60.68,,,978,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,7,31,13,0,34.8,,,,527,,,,25.9,,233,,,,60.06,,,977,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,7,31,14,0,34.8,,,,572,,,,25.9,,216,,,,60.01,,,977,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,7,31,15,0,34.6,,,,518,,,,25.9,,191,,,,60.68,,,976,,,1.1,,,,,,,,,,,,,,,,,,,,
2020,7,31,16,0,34,,,,426,,,,26,,148,,,,63.33,,,976,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,7,31,17,0,33.3,,,,270,,,,26.4,,85,,,,67.32,,,976,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,7,31,18,0,32.1,,,,58,,,,27.4,,14,,,,76.09,,,977,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,7,31,19,0,31.4,,,,0,,,,27.8,,0,,,,81.04,,,977,,,0.5,,,,,,,,,,,,,,,,,,,,
2020,7,31,20,0,30.7,,,,0,,,,28,,0,,,,85.47,,,978,,,0.5,,,,,,,,,,,,,,,,,,,,
2020,7,31,21,0,30.3,,,,0,,,,28,,0,,,,87.75,,,979,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,7,31,22,0,29.8,,,,0,,,,27.9,,0,,,,89.65,,,979,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,7,31,23,0,29.4,,,,0,,,,27.6,,0,,,,90.28,,,979,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,8,1,0,0,29,,,,0,,,,27.3,,0,,,,90.66,,,979,,,1.1,,,,,,,,,,,,,,,,,,,,
2020,8,1,1,0,28.6,,,,0,,,,27,,0,,,,91,,,978,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,8,1,2,0,28.2,,,,0,,,,26.8,,0,,,,92,,,978,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,8,1,3,0,27.9,,,,0,,,,26.6,,0,,,,92.76,,,977,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,8,1,4,0,27.6,,,,0,,,,26.5,,0,,,,93.69,,,977,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,8,1,5,0,27.8,,,,0,,,,26.5,,0,,,,92.7,,,977,,,1.6,,,,,,,,,,,,,,,,,,,,
2020,8,1,6,0,28.9,,,,122,,,,26.7,,19,,,,87.78,,,978,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,8,1,7,0,31,,,,359,,,,26.5,,91,,,,76.84,,,979,,,2.5,,,,,,,,,,,,,,,,,,,,
2020,8,1,8,0,32.8,,,,507,,,,26.2,,152,,,,68.46,,,979,,,2.7,,,,,,,,,,,,,,,,,,,,
2020,8,1,9,0,33.7,,,,590,,,,26.3,,192,,,,65.17,,,979,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,8,1,10,0,34.2,,,,641,,,,26.1,,215,,,,62.85,,,979,,,2.2,,,,,,,,,,,,,,,,,,,,
2020,8,1,11,0,34.4,,,,445,,,,25.8,,238,,,,61.13,,,979,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,8,1,12,0,34.7,,,,465,,,,25.5,,241,,,,59.09,,,978,,,2,,,,,,,,,,,,,,,,,,,,
2020,8,1,13,0,34.9,,,,460,,,,25.3,,237,,,,57.5,,,977,,,1.9,,,,,,,,,,,,,,,,,,,,
2020,8,1,14,0,35,,,,434,,,,25.1,,223,,,,56.52,,,977,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,8,1,15,0,34.8,,,,376,,,,24.8,,197,,,,56.34,,,976,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,8,1,16,0,34.4,,,,284,,,,24.9,,153,,,,57.93,,,976,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,8,1,17,0,33.8,,,,150,,,,24.6,,87,,,,58.66,,,976,,,1.1,,,,,,,,,,,,,,,,,,,,
2020,8,1,18,0,32.5,,,,17,,,,25.8,,17,,,,67.68,,,977,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,8,1,19,0,32,,,,0,,,,25.7,,0,,,,69.49,,,977,,,0.4,,,,,,,,,,,,,,,,,,,,
2020,8,1,20,0,31.6,,,,0,,,,25.6,,0,,,,70.66,,,978,,,0.4,,,,,,,,,,,,,,,,,,,,
2020,8,1,21,0,31.3,,,,0,,,,25.4,,0,,,,71,,,978,,,0.3,,,,,,,,,,,,,,,,,,,,
2020,8,1,22,0,30.9,,,,0,,,,25.2,,0,,,,71.89,,,978,,,0.4,,,,,,,,,,,,,,,,,,,,
2020,8,1,23,0,30.3,,,,0,,,,25.2,,0,,,,74.13,,,978,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,8,2,0,0,29.6,,,,0,,,,25.4,,0,,,,78.01,,,977,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,8,2,1,0,28.9,,,,0,,,,25.4,,0,,,,81.4,,,977,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,8,2,2,0,28.3,,,,0,,,,25.2,,0,,,,83.32,,,976,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,8,2,3,0,27.8,,,,0,,,,25,,0,,,,84.8,,,976,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,8,2,4,0,27.4,,,,0,,,,24.9,,0,,,,86.28,,,977,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,8,2,5,0,27.6,,,,0,,,,25.1,,0,,,,86.37,,,977,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,8,2,6,0,28.9,,,,143,,,,24.8,,19,,,,78.64,,,977,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,8,2,7,0,31.3,,,,394,,,,24.2,,91,,,,65.94,,,978,,,1.9,,,,,,,,,,,,,,,,,,,,
2020,8,2,8,0,33.2,,,,547,,,,23.6,,547,,,,57.21,,,978,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,8,2,9,0,34.3,,,,635,,,,23.8,,635,,,,54.58,,,978,,,2.9,,,,,,,,,,,,,,,,,,,,
2020,8,2,10,0,35.1,,,,686,,,,24.1,,686,,,,53.17,,,978,,,3.2,,,,,,,,,,,,,,,,,,,,
2020,8,2,11,0,35.6,,,,532,,,,24.5,,532,,,,52.75,,,977,,,3.3,,,,,,,,,,,,,,,,,,,,
2020,8,2,12,0,35.9,,,,546,,,,24.7,,546,,,,52.69,,,976,,,3.4,,,,,,,,,,,,,,,,,,,,
2020,8,2,13,0,36.1,,,,547,,,,25,,547,,,,53.08,,,975,,,3.4,,,,,,,,,,,,,,,,,,,,
2020,8,2,14,0,36.3,,,,520,,,,25.2,,520,,,,53.04,,,974,,,3.4,,,,,,,,,,,,,,,,,,,,
2020,8,2,15,0,36,,,,467,,,,25.2,,467,,,,53.86,,,974,,,3.2,,,,,,,,,,,,,,,,,,,,
2020,8,2,16,0,35.3,,,,375,,,,25.4,,375,,,,56.54,,,973,,,2.8,,,,,,,,,,,,,,,,,,,,
2020,8,2,17,0,34.1,,,,222,,,,25.9,,222,,,,62.38,,,973,,,2.2,,,,,,,,,,,,,,,,,,,,
2020,8,2,18,0,32.4,,,,33,,,,26.8,,33,,,,72.31,,,973,,,1,,,,,,,,,,,,,,,,,,,,
2020,8,2,19,0,31.7,,,,0,,,,26.8,,0,,,,75.41,,,973,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,8,2,20,0,31.6,,,,0,,,,26.6,,0,,,,75.01,,,974,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,8,2,21,0,31.4,,,,0,,,,26.4,,0,,,,74.72,,,974,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,8,2,22,0,30.8,,,,0,,,,26.4,,0,,,,77.4,,,974,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,8,2,23,0,30,,,,0,,,,26.5,,0,,,,81.6,,,974,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,8,3,0,0,29.4,,,,0,,,,26.5,,0,,,,84.61,,,974,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,8,3,1,0,29,,,,0,,,,26.5,,0,,,,86.49,,,973,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,8,3,2,0,28.7,,,,0,,,,26.5,,0,,,,88.13,,,973,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,8,3,3,0,28.3,,,,0,,,,26.5,,0,,,,90.03,,,973,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,8,3,4,0,28,,,,0,,,,26.5,,0,,,,91.37,,,973,,,1.1,,,,,,,,,,,,,,,,,,,,
2020,8,3,5,0,27.9,,,,0,,,,26.4,,0,,,,91.68,,,973,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,8,3,6,0,28.9,,,,70,,,,26.5,,20,,,,87.02,,,974,,,2.9,,,,,,,,,,,,,,,,,,,,
2020,8,3,7,0,31.2,,,,297,,,,26.2,,94,,,,74.84,,,974,,,3.4,,,,,,,,,,,,,,,,,,,,
2020,8,3,8,0,33.5,,,,460,,,,25.7,,157,,,,63.84,,,974,,,4,,,,,,,,,,,,,,,,,,,,
2020,8,3,9,0,35,,,,565,,,,25.9,,198,,,,59.23,,,974,,,4.3,,,,,,,,,,,,,,,,,,,,
2020,8,3,10,0,36.1,,,,631,,,,26.2,,222,,,,56.77,,,973,,,4.2,,,,,,,,,,,,,,,,,,,,
2020,8,3,11,0,36.5,,,,273,,,,26.3,,252,,,,56.12,,,973,,,4.1,,,,,,,,,,,,,,,,,,,,
2020,8,3,12,0,36.8,,,,298,,,,26.4,,254,,,,55.52,,,972,,,3.9,,,,,,,,,,,,,,,,,,,,
2020,8,3,13,0,36.9,,,,313,,,,26.3,,248,,,,54.9,,,971,,,3.7,,,,,,,,,,,,,,,,,,,,
2020,8,3,14,0,37,,,,384,,,,26,,229,,,,53.47,,,971,,,3.5,,,,,,,,,,,,,,,,,,,,
2020,8,3,15,0,36.8,,,,340,,,,25.7,,202,,,,53.1,,,970,,,3.1,,,,,,,,,,,,,,,,,,,,
2020,8,3,16,0,36.2,,,,261,,,,25.8,,157,,,,55.21,,,969,,,2.6,,,,,,,,,,,,,,,,,,,,
2020,8,3,17,0,35.1,,,,141,,,,25.9,,89,,,,59.07,,,969,,,1.9,,,,,,,,,,,,,,,,,,,,
2020,8,3,18,0,33.4,,,,13,,,,27.2,,13,,,,70.19,,,969,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,8,3,19,0,33.1,,,,0,,,,27,,0,,,,70.27,,,970,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,8,3,20,0,32.8,,,,0,,,,26.7,,0,,,,70.41,,,970,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,8,3,21,0,32,,,,0,,,,26.5,,0,,,,72.74,,,970,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,8,3,22,0,31.4,,,,0,,,,26.3,,0,,,,74.61,,,971,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,8,3,23,0,30.8,,,,0,,,,26.4,,0,,,,77.61,,,971,,,1.1,,,,,,,,,,,,,,,,,,,,
2020,8,4,0,0,30.2,,,,0,,,,26.7,,0,,,,81.39,,,971,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,8,4,1,0,29.7,,,,0,,,,26.7,,0,,,,84.05,,,970,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,8,4,2,0,29.1,,,,0,,,,26.7,,0,,,,86.96,,,970,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,8,4,3,0,28.7,,,,0,,,,26.7,,0,,,,88.76,,,970,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,8,4,4,0,28.3,,,,0,,,,26.6,,0,,,,90.63,,,970,,,1.6,,,,,,,,,,,,,,,,,,,,
2020,8,4,5,0,28.3,,,,0,,,,26.7,,0,,,,90.99,,,971,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,8,4,6,0,29.2,,,,41,,,,26.7,,20,,,,86.4,,,971,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,8,4,7,0,31.2,,,,234,,,,26.3,,94,,,,75.3,,,972,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,8,4,8,0,34.6,,,,398,,,,24.8,,157,,,,57.01,,,972,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,8,4,9,0,36.1,,,,507,,,,24.7,,198,,,,52.06,,,972,,,2,,,,,,,,,,,,,,,,,,,,
2020,8,4,10,0,36.8,,,,573,,,,25,,222,,,,50.94,,,972,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,8,4,11,0,37.4,,,,557,,,,25.2,,236,,,,49.89,,,971,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,8,4,12,0,37.8,,,,570,,,,25.3,,239,,,,49.13,,,970,,,2.7,,,,,,,,,,,,,,,,,,,,
2020,8,4,13,0,37.6,,,,559,,,,25.4,,234,,,,50.11,,,970,,,2.9,,,,,,,,,,,,,,,,,,,,
2020,8,4,14,0,37.1,,,,440,,,,25.6,,54,,,,51.89,,,969,,,3,,,,,,,,,,,,,,,,,,,,
2020,8,4,15,0,36.5,,,,381,,,,25.6,,381,,,,53.75,,,969,,,2.8,,,,,,,,,,,,,,,,,,,,
2020,8,4,16,0,35.7,,,,288,,,,26,,288,,,,57.31,,,969,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,8,4,17,0,34.7,,,,154,,,,26.2,,154,,,,61.49,,,969,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,8,4,18,0,33.1,,,,17,,,,27,,17,,,,70.58,,,969,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,8,4,19,0,32.3,,,,0,,,,27.2,,0,,,,74.45,,,970,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,8,4,20,0,31.7,,,,0,,,,27.3,,0,,,,77.6,,,971,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,8,4,21,0,31.1,,,,0,,,,27.4,,0,,,,80.84,,,971,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,8,4,22,0,30.7,,,,0,,,,27.4,,0,,,,82.7,,,971,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,8,4,23,0,30.3,,,,0,,,,27.4,,0,,,,84.58,,,971,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,8,5,0,0,30,,,,0,,,,27.4,,0,,,,86.07,,,971,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,8,5,1,0,29.7,,,,0,,,,27.4,,0,,,,87.33,,,970,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,8,5,2,0,29.5,,,,0,,,,27.3,,0,,,,87.92,,,970,,,0.5,,,,,,,,,,,,,,,,,,,,
2020,8,5,3,0,29.3,,,,0,,,,27.2,,0,,,,88.28,,,970,,,0.5,,,,,,,,,,,,,,,,,,,,
2020,8,5,4,0,29,,,,0,,,,27.1,,0,,,,89.5,,,971,,,0.5,,,,,,,,,,,,,,,,,,,,
2020,8,5,5,0,29.1,,,,0,,,,27.1,,0,,,,88.99,,,971,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,8,5,6,0,30.3,,,,37,,,,26.9,,19,,,,82.04,,,972,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,8,5,7,0,32.2,,,,205,,,,26.4,,92,,,,71.48,,,973,,,1.9,,,,,,,,,,,,,,,,,,,,
2020,8,5,8,0,33.1,,,,350,,,,26.2,,154,,,,67.12,,,974,,,2.6,,,,,,,,,,,,,,,,,,,,
2020,8,5,9,0,33.4,,,,452,,,,26.5,,195,,,,67.13,,,974,,,3.1,,,,,,,,,,,,,,,,,,,,
2020,8,5,10,0,33.7,,,,537,,,,26.6,,217,,,,66.63,,,974,,,3.4,,,,,,,,,,,,,,,,,,,,
2020,8,5,11,0,34,,,,624,,,,26.6,,227,,,,65.53,,,974,,,3.6,,,,,,,,,,,,,,,,,,,,
2020,8,5,12,0,34.6,,,,651,,,,26.3,,230,,,,62.03,,,973,,,3.4,,,,,,,,,,,,,,,,,,,,
2020,8,5,13,0,35,,,,653,,,,25.5,,226,,,,57.88,,,972,,,3.1,,,,,,,,,,,,,,,,,,,,
2020,8,5,14,0,35,,,,620,,,,24.7,,213,,,,55.38,,,972,,,2.7,,,,,,,,,,,,,,,,,,,,
2020,8,5,15,0,34.7,,,,566,,,,24.5,,188,,,,55.48,,,971,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,8,5,16,0,34.1,,,,494,,,,24.5,,145,,,,57.54,,,971,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,8,5,17,0,32.9,,,,368,,,,24.8,,80,,,,62.36,,,972,,,2,,,,,,,,,,,,,,,,,,,,
2020,8,5,18,0,31.2,,,,126,,,,25.4,,9,,,,71.56,,,972,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,8,5,19,0,30.5,,,,0,,,,25.3,,0,,,,73.64,,,973,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,8,5,20,0,30,,,,0,,,,25.2,,0,,,,75.48,,,974,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,8,5,21,0,29.4,,,,0,,,,25.3,,0,,,,78.57,,,974,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,8,5,22,0,28.9,,,,0,,,,25.5,,0,,,,81.82,,,974,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,8,5,23,0,28.4,,,,0,,,,25.6,,0,,,,85.05,,,974,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,8,6,0,0,28.1,,,,0,,,,25.7,,0,,,,87.08,,,974,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,8,6,1,0,27.7,,,,0,,,,25.8,,0,,,,89.56,,,975,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,8,6,2,0,27.4,,,,0,,,,25.9,,0,,,,91.35,,,975,,,2.1,,,,,,,,,,,,,,,,,,,,
