Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149912,-,b'Haryana',b'India',28.42,77.41,5,201,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,4,1,21,0,23.3,0.47000000000000003,0.2817,0.7000000000000001,0,0,0,0,12.3,0,0,0,0,0.298,49.9,126.51,0.21,987,1.9000000000000001,331,2.5
2020,4,1,22,0,22.3,0.45,0.26,0.7000000000000001,0,0,0,0,12.3,0,0,0,0,0.3,53.25,136.83,0.21,987,1.8,331,2.6
2020,4,1,23,0,21.400000000000002,0.43,0.2431,0.7000000000000001,0,0,0,0,12.4,0,0,0,0,0.301,56.370000000000005,144.21,0.21,987,1.7000000000000002,331,2.8000000000000003
2020,4,2,0,0,20.6,0.41000000000000003,0.23070000000000002,0.7000000000000001,0,0,0,0,12.3,0,0,0,0,0.302,59.160000000000004,146.61,0.21,986,1.7000000000000002,331,2.9000000000000004
2020,4,2,1,0,19.700000000000003,0.4,0.2243,0.7000000000000001,0,0,0,0,12.4,0,0,0,0,0.304,62.75,143.03,0.21,986,1.6,331,2.8000000000000003
2020,4,2,2,0,18.7,0.39,0.21960000000000002,0.7000000000000001,0,0,0,0,12.5,0,0,0,0,0.304,67.16,134.89000000000001,0.21,986,1.6,331,2.4000000000000004
2020,4,2,3,0,17.8,0.39,0.2167,0.7000000000000001,0,0,0,0,12.600000000000001,0,0,0,0,0.304,71.53,124.17,0.21,986,1.6,327,2.1
2020,4,2,4,0,17,0.4,0.2132,0.7000000000000001,0,0,0,0,12.700000000000001,0,0,0,0,0.303,75.98,112.11,0.21,986,1.6,321,1.9000000000000001
2020,4,2,5,0,16.5,0.41000000000000003,0.20900000000000002,0.7000000000000001,0,0,0,0,12.9,0,0,0,0,0.302,79.38,99.37,0.21,986,1.6,311,1.9000000000000001
2020,4,2,6,0,18.1,0.42,0.2066,0.7000000000000001,27,59,31,0,13.200000000000001,27,59,0,31,0.301,72.93,86.09,0.21,987,1.5,299,3.1
2020,4,2,7,0,21,0.42,0.2036,0.7000000000000001,99,450,230,0,13.600000000000001,99,450,0,230,0.301,62.64,73.03,0.21,988,1.5,283,2.8000000000000003
2020,4,2,8,0,26.3,0.43,0.1998,0.7000000000000001,135,656,464,0,12.5,135,656,0,464,0.301,42.37,59.97,0.21,988,1.5,297,3.3000000000000003
2020,4,2,9,0,29.3,0.45,0.195,0.7000000000000001,156,766,676,0,10.600000000000001,156,766,0,676,0.301,31.43,47.31,0.21,988,1.5,303,3.7
2020,4,2,10,0,30.900000000000002,0.49,0.191,0.7000000000000001,168,829,841,0,10,168,829,0,841,0.302,27.57,35.660000000000004,0.21,988,1.5,301,3.8000000000000003
2020,4,2,11,0,32.1,0.5,0.14730000000000001,0.7000000000000001,152,891,948,0,9.5,152,891,0,948,0.301,24.82,26.57,0.21,987,1.6,300,3.9000000000000004
2020,4,2,12,0,32.800000000000004,0.52,0.1517,0.7000000000000001,155,895,977,0,9.1,155,895,0,977,0.3,23.31,23.330000000000002,0.21,986,1.6,299,4.2
2020,4,2,13,0,32.9,0.52,0.15480000000000002,0.7000000000000001,154,882,932,0,8.9,154,882,0,932,0.298,22.73,28.060000000000002,0.21,986,1.6,299,4.7
2020,4,2,14,0,32.5,0.51,0.2034,0.7000000000000001,170,805,806,0,8.5,170,805,0,806,0.299,22.62,37.86,0.21,985,1.7000000000000002,301,5
2020,4,2,15,0,31.6,0.45,0.22010000000000002,0.7000000000000001,162,722,628,0,8.3,162,722,0,628,0.3,23.57,49.78,0.21,985,1.7000000000000002,304,5.1000000000000005
2020,4,2,16,0,30.1,0.43,0.2212,0.7000000000000001,136,598,411,0,8.5,136,598,0,411,0.3,26.080000000000002,62.56,0.21,986,1.7000000000000002,307,4.9
2020,4,2,17,0,27.400000000000002,0.45,0.19990000000000002,0.7000000000000001,87,393,185,2,9.600000000000001,78,354,3,166,0.299,32.79,75.64,0.21,986,1.7000000000000002,311,3.4000000000000004
2020,4,2,18,0,24.1,0.47000000000000003,0.1855,0.7000000000000001,9,9,10,0,10.600000000000001,9,9,0,10,0.299,42.54,88.55,0.21,987,1.8,318,2.3000000000000003
2020,4,2,19,0,23,0.49,0.184,0.7000000000000001,0,0,0,1,10.8,0,0,1,0,0.299,46.13,101.89,0.21,988,1.8,325,2.3000000000000003
2020,4,2,20,0,22,0.5,0.18660000000000002,0.7000000000000001,0,0,0,3,11,0,0,0,0,0.299,49.52,114.5,0.21,989,1.8,330,2.2
2020,4,2,21,0,21.1,0.49,0.19140000000000001,0.7000000000000001,0,0,0,0,10.9,0,0,0,0,0.3,52.300000000000004,126.31,0.21,989,1.7000000000000002,334,2.1
2020,4,2,22,0,20.1,0.49,0.1888,0.7000000000000001,0,0,0,3,10.8,0,0,0,0,0.3,55.19,136.57,0.21,989,1.7000000000000002,336,2.1
2020,4,2,23,0,19.3,0.5,0.1845,0.7000000000000001,0,0,0,3,10.600000000000001,0,0,0,0,0.3,57.17,143.87,0.21,989,1.6,336,2.1
2020,4,3,0,0,18.5,0.5,0.1816,0.7000000000000001,0,0,0,8,10.3,0,0,0,0,0.3,59.01,146.22,0.21,989,1.5,335,2.2
2020,4,3,1,0,17.8,0.5,0.18130000000000002,0.7000000000000001,0,0,0,8,10.100000000000001,0,0,0,0,0.301,60.51,142.65,0.21,989,1.5,334,2.3000000000000003
2020,4,3,2,0,17.2,0.48,0.1814,0.7000000000000001,0,0,0,1,9.8,0,0,0,0,0.303,61.93,134.55,0.21,989,1.4000000000000001,333,2.3000000000000003
2020,4,3,3,0,16.5,0.46,0.18130000000000002,0.7000000000000001,0,0,0,3,9.700000000000001,0,0,0,0,0.304,64.16,123.87,0.21,989,1.3,332,2.1
2020,4,3,4,0,15.8,0.45,0.1829,0.7000000000000001,0,0,0,1,9.700000000000001,0,0,0,0,0.305,66.88,111.84,0.21,989,1.2000000000000002,329,1.8
2020,4,3,5,0,15.200000000000001,0.43,0.1867,0.7000000000000001,0,0,0,3,9.700000000000001,0,0,0,0,0.305,69.74,99.11,0.21,989,1.1,325,1.6
2020,4,3,6,0,17.5,0.43,0.1885,0.7000000000000001,29,83,35,1,10,29,83,0,35,0.305,61.32,85.85000000000001,0.21,990,1,320,2.8000000000000003
2020,4,3,7,0,20.5,0.43,0.1892,0.7000000000000001,98,486,242,0,10.4,98,486,0,242,0.305,52.43,72.79,0.21,990,1,309,2.5
2020,4,3,8,0,25.3,0.43,0.1888,0.7000000000000001,134,684,478,0,8.9,134,684,0,478,0.305,35.36,59.72,0.21,990,1,307,4.2
2020,4,3,9,0,27.6,0.44,0.1869,0.7000000000000001,155,789,693,0,7.300000000000001,155,789,0,693,0.305,27.75,47.03,0.21,990,1,303,4.6000000000000005
2020,4,3,10,0,29.3,0.46,0.18150000000000002,0.7000000000000001,166,851,860,0,6.300000000000001,166,851,0,860,0.305,23.41,35.35,0.21,990,1,300,4.7
2020,4,3,11,0,30.700000000000003,0.49,0.1948,0.7000000000000001,179,866,956,3,5.5,211,797,3,926,0.305,20.47,26.2,0.21,990,1.1,298,4.800000000000001
2020,4,3,12,0,31.8,0.49,0.1874,0.7000000000000001,177,880,987,0,4.800000000000001,177,880,0,987,0.304,18.26,22.95,0.21,989,1.1,298,4.9
2020,4,3,13,0,32.300000000000004,0.48,0.1831,0.7000000000000001,172,871,943,0,4.2,172,871,0,943,0.304,17.080000000000002,27.77,0.21,988,1.1,300,5
2020,4,3,14,0,32.2,0.49,0.19590000000000002,0.7000000000000001,169,828,824,0,3.9000000000000004,169,828,0,824,0.304,16.85,37.660000000000004,0.21,987,1.1,301,5
2020,4,3,15,0,31.5,0.48,0.18810000000000002,0.7000000000000001,150,770,649,0,4,150,770,0,649,0.304,17.61,49.64,0.21,987,1.1,304,4.9
2020,4,3,16,0,30.1,0.49,0.1791,0.7000000000000001,123,664,430,0,4.4,123,664,0,430,0.305,19.62,62.43,0.21,987,1.1,308,4.4
2020,4,3,17,0,26.5,0.49,0.17250000000000001,0.7000000000000001,83,447,195,0,7.300000000000001,83,447,0,195,0.306,29.48,75.53,0.21,987,1.1,310,2.2
2020,4,3,18,0,22.5,0.48,0.16440000000000002,0.7000000000000001,11,17,12,0,8.1,11,17,0,12,0.306,39.79,88.44,0.21,988,1.1,311,1.6
2020,4,3,19,0,21.3,0.47000000000000003,0.1565,0.7000000000000001,0,0,0,0,8.1,0,0,1,0,0.306,42.71,101.76,0.21,988,1.1,310,1.5
2020,4,3,20,0,20.3,0.46,0.1491,0.7000000000000001,0,0,0,1,8.1,0,0,0,0,0.306,45.32,114.34,0.21,989,1.1,310,1.4000000000000001
2020,4,3,21,0,19.400000000000002,0.45,0.1434,0.7000000000000001,0,0,0,1,8,0,0,0,0,0.305,47.51,126.11,0.21,989,1.1,311,1.4000000000000001
2020,4,3,22,0,18.6,0.45,0.1395,0.7000000000000001,0,0,0,1,7.800000000000001,0,0,0,0,0.305,49.38,136.31,0.21,989,1.1,315,1.4000000000000001
2020,4,3,23,0,17.900000000000002,0.46,0.1399,0.7000000000000001,0,0,0,1,7.6000000000000005,0,0,0,0,0.305,51.11,143.54,0.21,989,1.1,319,1.4000000000000001
2020,4,4,0,0,17.2,0.46,0.1429,0.7000000000000001,0,0,0,1,7.6000000000000005,0,0,0,0,0.304,53.120000000000005,145.84,0.21,989,1.1,325,1.4000000000000001
2020,4,4,1,0,16.5,0.46,0.1468,0.7000000000000001,0,0,0,1,7.6000000000000005,0,0,0,0,0.304,55.57,142.28,0.21,989,1.1,332,1.4000000000000001
2020,4,4,2,0,15.8,0.45,0.1537,0.7000000000000001,0,0,0,1,7.7,0,0,0,0,0.303,58.39,134.22,0.21,988,1.1,335,1.4000000000000001
2020,4,4,3,0,15.3,0.44,0.1628,0.7000000000000001,0,0,0,1,7.800000000000001,0,0,0,0,0.303,60.77,123.57000000000001,0.21,988,1.1,334,1.3
2020,4,4,4,0,14.8,0.43,0.1716,0.7000000000000001,0,0,0,1,7.9,0,0,0,0,0.303,63.47,111.57000000000001,0.21,988,1.2000000000000002,331,1.2000000000000002
2020,4,4,5,0,14.5,0.43,0.1797,0.7000000000000001,0,0,0,1,8.200000000000001,0,0,0,0,0.303,65.76,98.86,0.21,989,1.2000000000000002,322,1.2000000000000002
2020,4,4,6,0,17.6,0.43,0.187,0.7000000000000001,31,90,38,0,8.9,31,90,0,38,0.303,56.84,85.61,0.21,989,1.3,309,1.8
2020,4,4,7,0,20.8,0.44,0.1935,0.7000000000000001,99,478,242,0,9.200000000000001,99,478,0,242,0.303,47.45,72.55,0.21,990,1.3,293,2.3000000000000003
2020,4,4,8,0,25.700000000000003,0.46,0.1993,0.7000000000000001,136,665,474,0,9,136,665,0,474,0.303,34.88,59.47,0.21,990,1.4000000000000001,292,2.7
2020,4,4,9,0,29.700000000000003,0.47000000000000003,0.2049,0.7000000000000001,161,763,683,0,7.1000000000000005,161,763,0,683,0.303,24.11,46.76,0.21,991,1.4000000000000001,300,4
2020,4,4,10,0,31.700000000000003,0.5,0.2068,0.7000000000000001,175,817,844,0,6.6000000000000005,175,817,0,844,0.303,20.830000000000002,35.03,0.21,991,1.5,298,4.3
2020,4,4,11,0,32.9,0.52,0.21610000000000001,0.7000000000000001,187,840,943,0,6.5,187,840,0,943,0.302,19.31,25.830000000000002,0.21,990,1.5,297,4.6000000000000005
2020,4,4,12,0,33.7,0.5,0.22990000000000002,0.7000000000000001,197,837,969,0,6.300000000000001,197,837,0,969,0.3,18.22,22.57,0.21,989,1.5,297,4.6000000000000005
2020,4,4,13,0,33.9,0.48,0.2406,0.7000000000000001,198,815,922,0,6,198,815,0,922,0.299,17.71,27.490000000000002,0.21,988,1.5,298,4.6000000000000005
2020,4,4,14,0,33.7,0.46,0.2416,0.7000000000000001,189,775,804,0,5.800000000000001,189,775,0,804,0.298,17.580000000000002,37.47,0.21,987,1.6,297,4.5
2020,4,4,15,0,33,0.45,0.2495,0.7000000000000001,174,699,628,0,5.5,174,699,0,628,0.298,17.990000000000002,49.49,0.21,987,1.6,298,4.4
2020,4,4,16,0,31.700000000000003,0.44,0.24760000000000001,0.7000000000000001,144,577,412,0,5.7,144,577,0,412,0.298,19.66,62.31,0.21,987,1.6,300,3.9000000000000004
2020,4,4,17,0,27.8,0.45,0.24500000000000002,0.7000000000000001,95,350,184,0,9.1,95,350,0,184,0.298,31.03,75.41,0.21,987,1.6,306,1.8
2020,4,4,18,0,24.1,0.45,0.2446,0.7000000000000001,9,5,9,0,9.5,9,5,0,9,0.299,39.52,88.33,0.21,988,1.5,315,1.5
2020,4,4,19,0,23,0.45,0.24070000000000003,0.7000000000000001,0,0,0,0,9.4,0,0,1,0,0.3,42.050000000000004,101.63,0.21,988,1.5,322,1.5
2020,4,4,20,0,22,0.46,0.2273,0.7000000000000001,0,0,0,1,9.4,0,0,0,0,0.301,44.71,114.19,0.21,989,1.5,329,1.5
2020,4,4,21,0,21.200000000000003,0.48,0.2081,0.7000000000000001,0,0,0,1,9.4,0,0,0,0,0.303,46.72,125.91,0.21,989,1.5,334,1.4000000000000001
2020,4,4,22,0,20.3,0.51,0.1937,0.7000000000000001,0,0,0,1,9.200000000000001,0,0,0,0,0.304,48.910000000000004,136.05,0.21,989,1.5,338,1.4000000000000001
2020,4,4,23,0,19.6,0.52,0.1849,0.7000000000000001,0,0,0,0,9,0,0,0,0,0.304,50.46,143.21,0.21,989,1.5,341,1.3
2020,4,5,0,0,18.900000000000002,0.54,0.18130000000000002,0.7000000000000001,0,0,0,0,8.8,0,0,0,0,0.303,52.03,145.45000000000002,0.21,989,1.5,343,1.3
2020,4,5,1,0,18.3,0.55,0.18100000000000002,0.7000000000000001,0,0,0,0,8.6,0,0,0,0,0.303,53.300000000000004,141.9,0.21,988,1.5,346,1.2000000000000002
2020,4,5,2,0,17.7,0.5700000000000001,0.18130000000000002,0.7000000000000001,0,0,0,0,8.5,0,0,0,0,0.304,54.800000000000004,133.88,0.21,988,1.6,352,1.2000000000000002
2020,4,5,3,0,17.2,0.5700000000000001,0.1824,0.7000000000000001,0,0,0,0,8.4,0,0,0,0,0.306,56.22,123.27,0.21,988,1.6,358,1.2000000000000002
2020,4,5,4,0,16.900000000000002,0.5700000000000001,0.18680000000000002,0.7000000000000001,0,0,0,0,8.4,0,0,0,0,0.307,57.230000000000004,111.3,0.21,988,1.7000000000000002,3,1.2000000000000002
2020,4,5,5,0,16.8,0.56,0.19870000000000002,0.7000000000000001,0,0,0,0,8.5,0,0,0,0,0.306,57.980000000000004,98.61,0.21,989,1.8,5,1.1
2020,4,5,6,0,19.8,0.53,0.2252,0.7000000000000001,31,76,37,0,9.700000000000001,31,76,0,37,0.305,52.21,85.38,0.21,989,1.9000000000000001,5,1.1
2020,4,5,7,0,22.900000000000002,0.49,0.273,0.7000000000000001,114,385,231,0,9.1,114,385,0,231,0.304,41.45,72.31,0.21,990,2.1,1,0.8
2020,4,5,8,0,27.200000000000003,0.46,0.3305,0.7000000000000001,177,529,447,0,9.5,177,529,0,447,0.303,32.9,59.22,0.21,990,2.2,269,0.2
2020,4,5,9,0,31.6,0.44,0.3841,0.7000000000000001,231,598,643,0,8,231,598,0,643,0.303,23.1,46.480000000000004,0.21,991,2.4000000000000004,293,1.6
2020,4,5,10,0,33.2,0.46,0.4204,0.7000000000000001,266,642,794,0,8.5,266,642,0,794,0.304,21.81,34.72,0.21,991,2.5,291,2.3000000000000003
2020,4,5,11,0,34.300000000000004,0.51,0.4136,0.7000000000000001,275,683,891,8,9.1,445,284,3,702,0.304,21.39,25.46,0.21,990,2.6,291,2.5
2020,4,5,12,0,35,0.5700000000000001,0.39980000000000004,0.7000000000000001,270,702,920,3,9.5,322,634,3,909,0.304,21.11,22.2,0.21,989,2.7,293,2.7
2020,4,5,13,0,35.2,0.62,0.38180000000000003,0.7000000000000001,256,701,879,0,9.8,256,701,0,879,0.303,21.25,27.21,0.21,988,2.7,296,2.8000000000000003
2020,4,5,14,0,35,0.65,0.35000000000000003,0.7000000000000001,226,683,770,0,9.9,226,683,0,770,0.303,21.650000000000002,37.28,0.21,988,2.7,298,2.6
2020,4,5,15,0,34.4,0.67,0.34690000000000004,0.7000000000000001,201,611,600,0,9.600000000000001,201,611,0,600,0.303,22.01,49.35,0.21,987,2.8000000000000003,303,2.3000000000000003
2020,4,5,16,0,33.2,0.7000000000000001,0.3411,0.7000000000000001,163,493,393,0,9.8,163,493,0,393,0.305,23.740000000000002,62.190000000000005,0.21,987,2.7,316,1.8
2020,4,5,17,0,30.200000000000003,0.72,0.3219,0.7000000000000001,102,292,175,0,14.5,102,292,0,175,0.308,38.4,75.3,0.21,987,2.6,355,0.8
2020,4,5,18,0,26.8,0.72,0.299,0.7000000000000001,8,6,9,0,13.100000000000001,8,6,0,9,0.311,42.83,88.23,0.21,987,2.5,33,1.1
2020,4,5,19,0,25.200000000000003,0.71,0.2832,0.7000000000000001,0,0,0,0,12.700000000000001,0,0,1,0,0.311,45.71,101.49000000000001,0.21,988,2.5,46,1.3
2020,4,5,20,0,24.200000000000003,0.72,0.2746,0.7000000000000001,0,0,0,0,12.100000000000001,0,0,0,0,0.31,46.67,114.03,0.21,988,2.5,50,1.5
2020,4,5,21,0,23.200000000000003,0.71,0.2798,0.7000000000000001,0,0,0,0,11.600000000000001,0,0,0,0,0.307,47.95,125.71000000000001,0.21,989,2.5,51,1.5
2020,4,5,22,0,22.200000000000003,0.7000000000000001,0.29460000000000003,0.7000000000000001,0,0,0,3,11,0,0,0,0,0.304,49.21,135.79,0.21,989,2.5,50,1.4000000000000001
2020,4,5,23,0,21.400000000000002,0.6900000000000001,0.30360000000000004,0.7000000000000001,0,0,0,0,10.4,0,0,0,0,0.303,49.45,142.87,0.21,989,2.4000000000000004,48,1.4000000000000001
2020,4,6,0,0,20.6,0.6900000000000001,0.3073,0.7000000000000001,0,0,0,1,9.700000000000001,0,0,0,0,0.302,49.730000000000004,145.07,0.21,988,2.3000000000000003,43,1.3
2020,4,6,1,0,19.900000000000002,0.6900000000000001,0.2999,0.7000000000000001,0,0,0,3,9.200000000000001,0,0,0,0,0.302,50.08,141.53,0.21,988,2.2,37,1.3
2020,4,6,2,0,19.3,0.68,0.2884,0.7000000000000001,0,0,0,1,8.8,0,0,0,0,0.302,50.53,133.54,0.21,987,2.2,31,1.2000000000000002
2020,4,6,3,0,18.900000000000002,0.67,0.2756,0.7000000000000001,0,0,0,3,8.5,0,0,0,0,0.303,50.9,122.97,0.21,987,2.1,23,1.2000000000000002
2020,4,6,4,0,18.6,0.66,0.2654,0.7000000000000001,0,0,0,1,8.4,0,0,0,0,0.305,51.42,111.03,0.21,987,2.1,7,1.1
2020,4,6,5,0,18.400000000000002,0.67,0.2586,0.7000000000000001,0,0,0,0,8.3,0,0,0,0,0.306,51.93,98.35000000000001,0.21,988,2,345,1.1
2020,4,6,6,0,21.1,0.68,0.2462,0.7000000000000001,32,82,39,0,8.8,32,82,0,39,0.307,45.38,85.15,0.21,989,1.9000000000000001,326,1.6
2020,4,6,7,0,24.1,0.7000000000000001,0.2346,0.7000000000000001,103,448,241,0,7.800000000000001,103,448,0,241,0.309,35.24,72.07000000000001,0.21,990,1.8,310,2.3000000000000003
2020,4,6,8,0,28.700000000000003,0.71,0.2295,0.7000000000000001,142,642,473,0,8.5,142,642,0,473,0.309,28.11,58.97,0.21,990,1.8,297,2
2020,4,6,9,0,32.4,0.73,0.23090000000000002,0.7000000000000001,166,746,682,0,8.700000000000001,166,746,0,682,0.308,23.12,46.22,0.21,990,1.7000000000000002,285,2.3000000000000003
2020,4,6,10,0,33.9,0.74,0.2384,0.7000000000000001,184,798,842,0,8.8,184,798,0,842,0.307,21.38,34.410000000000004,0.21,990,1.7000000000000002,283,2.8000000000000003
2020,4,6,11,0,35,0.71,0.2594,0.7000000000000001,203,811,937,0,8.5,203,811,0,937,0.305,19.72,25.09,0.21,989,1.7000000000000002,286,3.3000000000000003
2020,4,6,12,0,35.7,0.68,0.2721,0.7000000000000001,213,809,964,0,8.1,213,809,0,964,0.305,18.52,21.830000000000002,0.21,988,1.7000000000000002,292,3.7
2020,4,6,13,0,35.9,0.66,0.27890000000000004,0.7000000000000001,213,791,917,0,7.7,213,791,0,917,0.305,17.77,26.94,0.21,987,1.7000000000000002,297,4
2020,4,6,14,0,35.6,0.6,0.316,0.7000000000000001,218,724,796,0,7.300000000000001,218,724,0,796,0.304,17.56,37.09,0.21,986,1.7000000000000002,302,4.3
2020,4,6,15,0,34.800000000000004,0.55,0.30410000000000004,0.7000000000000001,194,658,624,0,6.9,194,658,0,624,0.305,17.94,49.21,0.21,986,1.7000000000000002,306,4.4
2020,4,6,16,0,33.5,0.5,0.2923,0.7000000000000001,156,541,410,0,6.9,156,541,0,410,0.306,19.29,62.07,0.21,986,1.6,310,4.1000000000000005
2020,4,6,17,0,29.900000000000002,0.45,0.2864,0.7000000000000001,102,314,182,0,9.3,102,314,0,182,0.307,27.78,75.19,0.21,986,1.6,314,2.4000000000000004
2020,4,6,18,0,26.3,0.42,0.2878,0.7000000000000001,9,3,9,0,9.8,9,3,0,9,0.309,35.32,88.12,0.21,986,1.6,320,2.1
2020,4,6,19,0,25.3,0.39,0.2938,0.7000000000000001,0,0,0,0,9.600000000000001,0,0,1,0,0.31,37.18,101.36,0.21,987,1.6,326,2.4000000000000004
2020,4,6,20,0,24.5,0.37,0.30360000000000004,0.7000000000000001,0,0,0,1,9.8,0,0,0,0,0.31,39.31,113.87,0.21,988,1.5,331,2.7
2020,4,6,21,0,23.5,0.35000000000000003,0.3144,0.7000000000000001,0,0,0,0,10,0,0,0,0,0.311,42.32,125.51,0.21,988,1.6,335,2.7
2020,4,6,22,0,22.400000000000002,0.34,0.3259,0.7000000000000001,0,0,0,0,10.200000000000001,0,0,0,0,0.31,45.910000000000004,135.52,0.21,988,1.6,335,2.5
2020,4,6,23,0,21.400000000000002,0.34,0.3383,0.7000000000000001,0,0,0,0,10.3,0,0,0,0,0.309,49.25,142.54,0.21,987,1.6,333,2.2
2020,4,7,0,0,20.6,0.33,0.35150000000000003,0.7000000000000001,0,0,0,0,10.4,0,0,0,0,0.308,51.99,144.69,0.21,987,1.6,329,2
2020,4,7,1,0,20,0.33,0.3622,0.7000000000000001,0,0,0,0,10.4,0,0,0,0,0.306,53.980000000000004,141.15,0.21,986,1.6,327,2
2020,4,7,2,0,19.400000000000002,0.33,0.37210000000000004,0.7000000000000001,0,0,0,1,10.4,0,0,0,0,0.306,56.04,133.21,0.21,986,1.6,325,1.9000000000000001
2020,4,7,3,0,18.900000000000002,0.33,0.3796,0.7000000000000001,0,0,0,0,10.4,0,0,0,0,0.306,57.67,122.68,0.21,986,1.5,324,1.8
2020,4,7,4,0,18.400000000000002,0.32,0.38280000000000003,0.7000000000000001,0,0,0,1,10.3,0,0,0,0,0.306,59.24,110.76,0.21,986,1.5,323,1.7000000000000002
2020,4,7,5,0,18.2,0.31,0.3819,0.7000000000000001,0,0,0,1,10.3,0,0,0,0,0.306,59.83,98.10000000000001,0.21,986,1.5,323,1.6
2020,4,7,6,0,21,0.3,0.3795,0.7000000000000001,32,22,34,0,10.700000000000001,32,22,0,34,0.305,51.63,84.91,0.21,987,1.5,322,2.6
2020,4,7,7,0,24.200000000000003,0.3,0.37610000000000005,0.7000000000000001,138,298,231,0,10.8,138,298,0,231,0.304,43,71.83,0.21,987,1.5,318,2.6
2020,4,7,8,0,28.8,0.29,0.37470000000000003,0.7000000000000001,198,498,457,0,10.5,198,498,0,457,0.303,32.08,58.72,0.21,987,1.5,308,2.5
2020,4,7,9,0,33.1,0.29,0.3871,0.7000000000000001,239,605,660,7,7.1000000000000005,319,267,3,505,0.301,19.89,45.95,0.21,988,1.5,301,3.8000000000000003
2020,4,7,10,0,34.5,0.29,0.4111,0.7000000000000001,275,655,817,8,6.800000000000001,392,303,3,643,0.3,18.07,34.1,0.21,987,1.6,306,4.3
2020,4,7,11,0,35.5,0.33,0.3304,0.7000000000000001,248,745,924,0,7,248,745,0,924,0.299,17.38,24.73,0.21,987,1.7000000000000002,313,4.6000000000000005
2020,4,7,12,0,36.1,0.34,0.3412,0.7000000000000001,255,745,947,0,7.300000000000001,255,745,0,947,0.299,17.16,21.46,0.21,986,1.8,322,4.5
2020,4,7,13,0,36.1,0.35000000000000003,0.3512,0.7000000000000001,253,720,896,0,7.7,253,720,0,896,0.298,17.6,26.67,0.21,985,2,330,4.4
2020,4,7,14,0,35.800000000000004,0.35000000000000003,0.39690000000000003,0.7000000000000001,259,646,776,0,8.1,259,646,0,776,0.298,18.38,36.910000000000004,0.21,984,2.1,333,4.1000000000000005
2020,4,7,15,0,35,0.34,0.4048,0.7000000000000001,232,560,599,3,8.5,232,560,5,599,0.298,19.740000000000002,49.07,0.21,984,2.2,334,3.8000000000000003
2020,4,7,16,0,33.5,0.34,0.4142,0.7000000000000001,191,421,389,1,9,191,421,0,389,0.299,22.240000000000002,61.95,0.21,984,2.2,339,3.3000000000000003
2020,4,7,17,0,30.1,0.32,0.43770000000000003,0.7000000000000001,119,187,167,0,12,119,187,0,167,0.3,32.94,75.08,0.21,984,2.3000000000000003,349,1.8
2020,4,7,18,0,26.6,0.31,0.4641,0.7000000000000001,4,0,4,0,12.200000000000001,4,0,0,4,0.302,40.85,88.01,0.21,984,2.3000000000000003,2,1.7000000000000002
2020,4,7,19,0,25.5,0.32,0.47640000000000005,0.7000000000000001,0,0,0,0,12,0,0,1,0,0.303,42.95,101.23,0.21,985,2.3000000000000003,11,1.9000000000000001
2020,4,7,20,0,24.5,0.33,0.4707,0.7000000000000001,0,0,0,9,11.9,0,0,0,0,0.304,45.39,113.71000000000001,0.21,985,2.3000000000000003,16,2
2020,4,7,21,0,23.6,0.35000000000000003,0.4636,0.7000000000000001,0,0,0,9,11.9,0,0,0,0,0.304,47.82,125.31,0.21,986,2.3000000000000003,17,2
2020,4,7,22,0,22.700000000000003,0.36,0.4656,0.7000000000000001,0,0,0,6,11.9,0,0,0,0,0.305,50.54,135.26,0.21,986,2.3000000000000003,16,2
2020,4,7,23,0,21.900000000000002,0.37,0.47140000000000004,0.7000000000000001,0,0,0,6,11.9,0,0,0,0,0.306,53.17,142.21,0.21,985,2.3000000000000003,15,1.8
2020,4,8,0,0,21.1,0.39,0.4741,0.7000000000000001,0,0,0,9,12,0,0,0,0,0.307,55.96,144.31,0.21,985,2.3000000000000003,13,1.6
